HG ID,Gene Name,Gene Description,RefSeq,"""0hrs_replicate1""","""0hrs_replicate2""","""0hrs_replicate3""","""2hrs_replicate1""","""2hrs_replicate2""","""2hrs_replicate3""","""72hrs_replicate1""","""72hrs_replicate2""","""72hrs_replicate3""","""336hrs_replicate1""","""336hrs_replicate2""","""336hrs_replicate3""
"
81684.0,Bcat2,"branched chain aminotransferase 2, mitochondrial",NC_000073.7,586.9,64.8,376.8,360.4,763.5,653.1,224,523.1,406.3,185.1,362.1,"428.2
"
3623.0,Cdk5,cyclin-dependent kinase 5,NC_000071.7,481.5,480.7,186.9,304,300.3,356.3,466.5,533.4,482.7,682.6,507.5,"597.4
"
134537.0,Sprr1b,small proline-rich protein 1B,NC_000069.7,68.2,111.7,259.3,150.7,129.1,152.2,5114.9,4970.7,7662.6,8102.6,1437.6,"3081.5
"
20058.0,Acvrl1,"activin A receptor, type II-like 1",NC_000081.7,222.8,249.1,549.4,237.4,301,280.3,262.5,211.1,374.5,421.8,263.1,"274.3
"
74556.0,Hsf1,heat shock factor 1,NC_000081.7,480.3,399.7,196.2,587.7,346.8,614.3,400.8,402.1,412.1,400.7,485.5,"526.5
"
111050.0,Camk2b,"calcium/calmodulin-dependent protein kinase II, beta",NC_000077.7,775.9,839.9,666.8,754.8,629,589.9,683.5,631.2,478.1,576,690.9,"583.7
"
7533.0,Glg1,golgi apparatus protein 1,NC_000074.7,601.3,675.5,523.6,406.2,744.6,1019.6,504.4,965.1,976.6,836.1,976,"864.6
"
5332.0,Napb,N-ethylmaleimide sensitive fusion protein attachment protein beta,NC_000068.8,181.1,93,390.5,54,34.6,105.3,93.1,109.6,97.7,119,125.2,"12.1
"
38092.0,Rad50,RAD50 double strand break repair protein,NC_000077.7,303.1,352.3,699.3,443.9,552,572.3,444.7,584.4,419.8,425,452.7,"334.4
"
40668.0,Ctr9,"CTR9 homolog, Paf1/RNA polymerase II complex component",NC_000073.7,293,252.6,597,309.7,373.4,257.9,389.3,307.5,329.1,349.5,451.9,"435.3
"
4542.0,Polr2j,polymerase (RNA) II (DNA directed) polypeptide J,NC_000071.7,963.5,682.9,1187.8,728.1,757.1,802.8,635.8,740.1,755.9,733.1,810.4,"794
"
1256.0,Arf6,ADP-ribosylation factor 6,NC_000078.7,55.2,78.7,65.3,160.3,122.6,80.5,182.9,128.7,133.3,167.6,124.5,"128
"
10137.0,C9orf72,"C9orf72, member of C9orf72-SMCR8 complex",NC_000070.7,381.6,427.3,242.2,360.3,458.1,459.1,300.3,395.9,359,445.7,376.5,"407.4
"
134513.0,Gm1673,predicted gene 1673,NC_000071.7,765,750.5,1350.2,667.7,653.1,491.6,620.1,868.2,835.3,1193.7,1280.9,"1136.7
"
4078.0,Lyl1,lymphoblastomic leukemia 1,NC_000074.7,282.5,262.8,227.9,114.3,39.4,30.5,162,300.6,248.8,215.4,251.4,"111.2
"
32114.0,Nfya,nuclear transcription factor-Y alpha,NC_000083.7,412.8,508.9,129.5,381.9,652.2,440,491.9,531.8,491.5,566.5,463.7,"406.9
"
4713.0,P3h4,prolyl 3-hydroxylase family member 4 (non-enzymatic),NC_000077.7,338.8,643,324.4,257.2,220.1,270.2,366.3,358.9,416,571.3,390.1,"449.4
"
134005.0,Enah,ENAH actin regulator,NC_000067.7,28.9,192,92.5,293.2,195.7,203,258.5,219,324.4,749.4,265.5,"270.6
"
2981.0,Arrb1,"arrestin, beta 1",NC_000073.7,485.5,484.4,530.5,419.6,413.9,304.9,429.3,453.8,533.3,312.4,470.9,"504.4
"
48325.0,Trim25,tripartite motif-containing 25,NC_000077.7,504.9,708.5,593.2,772.4,586.7,583.4,734.3,852.8,1190.8,697.9,620.9,"579.5
"
41215.0,Tmem45a,transmembrane protein 45a,NC_000082.7,2590.2,5926.1,3640.7,4752.3,4698.6,4903.4,3564,3593.5,2717.1,2937.3,3321.9,"4615.3
"
5672.0,Zfp598,zinc finger protein 598,NC_000083.7,1082.9,1672.9,1090.6,1429.8,1448,1421.4,1346.2,1206.5,1239.9,1085.8,1617.7,"1365.7
"
524.0,Ifnar1,interferon (alpha and beta) receptor 1,NC_000082.7,326.7,280.6,205,314.6,122.1,273.4,354.1,417,506.1,223.3,313.4,"254.4
"
20548.0,Mmp13,matrix metallopeptidase 13,NC_000075.7,111.5,5.1,146.5,12.2,13.2,20.2,359.7,324.3,444.4,319.8,110.3,"104.3
"
20458.0,Ezh1,enhancer of zeste 1 polycomb repressive complex 2 subunit,NC_000077.7,369.5,581.5,616.3,383.8,372.3,441.4,407.2,447.1,345,437.4,381.2,"450.8
"
68040.0,Gba,"glucosidase, beta, acid",NC_000069.7,843.6,830.5,953.1,974.5,807.4,804.1,1154.3,1067.7,1255.3,1123.7,946.4,"1115.2
"
1956.0,Pde7a,phosphodiesterase 7A,NC_000069.7,100.5,133.9,150.1,84,149.5,95.3,158.7,25.4,84.2,148.2,227.7,"135.9
"
39495.0,Slc16a2,"solute carrier family 16 (monocarboxylic acid transporters), member 2",NC_000086.8,338.8,291.1,256.4,215,192.4,265,261.1,294,442.8,376.6,283.1,"322.4
"
5335.0,Ap2a2,"adaptor-related protein complex 2, alpha 2 subunit",NC_000073.7,2603.2,2125,2039.5,1590.5,1019.7,1083.5,2334.9,2028.8,2315.5,1743.2,1397.6,"1646.2
"
20927.0,Dvl2,dishevelled segment polarity protein 2,NC_000077.7,192,193.9,121.1,143.3,135.6,159.4,296,245.8,182.7,304.9,205.7,"376.1
"
80191.0,Stx3,syntaxin 3,NC_000085.7,115.5,195.2,205.8,209,268.5,250.7,185.7,89.4,179.9,98.8,164.7,"138.4
"
2836.0,Fadd,Fas (TNFRSF6)-associated via death domain,NC_000073.7,265.9,81.3,386.2,264.4,155.4,221.3,259.8,268.7,194.1,314.6,231.2,"227.2
"
1884.0,Ccn3,cellular communication network factor 3,NC_000081.7,46.8,184.5,165.7,300.4,62.3,191.6,551.6,196.5,515.7,474.7,523.5,"240.5
"
1803.0,Mfng,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,NC_000081.7,1019.7,540.7,514.5,491.7,862,694.2,608.8,572.7,423.9,337.1,451.2,"560.8
"
8501.0,Rnf19a,ring finger protein 19A,NC_000081.7,318.7,462.1,572.2,590,422.1,547.8,427.1,372.5,547.1,361,548.3,"420.4
"
69120.0,Arhgap45,Rho GTPase activating protein 45,NC_000076.7,359.9,426.1,720,548.1,304.1,284.8,823.3,1016.7,1193.8,474.7,594.7,"694.2
"
9326.0,Uchl5,ubiquitin carboxyl-terminal esterase L5,NC_000067.7,101.5,182.4,103.3,200.7,197.3,223.9,271,183.9,197.2,254.9,103.8,"221.9
"
7684.0,Asap1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain1",NC_000081.7,491.7,512.2,664.7,555.8,407.4,632.3,486.1,595.4,772.3,634.3,620.4,"714.2
"
55976.0,Gna13,"guanine nucleotide binding protein, alpha 13",NC_000077.7,301.3,322.5,349.9,156.1,665,550.8,186.7,563.5,766.5,278.8,882.7,"487.4
"
1930.0,Furin,furin (paired basic amino acid cleaving enzyme),NC_000073.7,1223.2,1047,1393.9,1025.4,1120.7,1404,1494.2,1363.7,1653.7,1379.7,1854.8,"1474.1
"
74442.0,Ovgp1,oviductal glycoprotein 1,NC_000069.7,162.8,210.8,518.5,174.8,185.2,141.7,189,113.3,134.2,159.2,169.9,"118.4
"
7995.0,Tceal9,transcription elongation factor A like 9,NC_000086.8,1224.5,1937.9,1254.9,1100,1474.3,1268.7,1145.6,1410.6,1851.4,2072.9,1975.4,"1405.7
"
69156.0,Coa3,cytochrome C oxidase assembly factor 3,NC_000077.7,1529.7,1591.4,1037.9,1238.4,1105.4,1120.8,1424.3,1191.3,959.7,1426.3,1013.7,"1356.8
"
103894.0,Ube2h,ubiquitin-conjugating enzyme E2H,NC_000072.7,864.4,541.5,861.4,652.9,675.2,659.1,600.5,556.2,566.2,621.3,574.2,"974.9
"
4562.0,Ralgds,ral guanine nucleotide dissociation stimulator,NC_000068.8,1851,1575.4,1787.6,2207.2,2343.3,2078.9,2378.7,2512.7,2414.4,2197.2,2384.3,"1816.3
"
84591.0,Crem,cAMP responsive element modulator,NC_000084.7,150.2,196.3,212.5,172.7,163.4,206.6,166.8,171.8,348,146.6,22.4,"81.4
"
4374.0,Tsnax,translin-associated factor X,NC_000074.7,893,1018.5,892.2,1170.7,800.8,1189,830.8,1100.9,903.6,729.5,908.1,"851.9
"
37477.0,Eif4g2,"eukaryotic translation initiation factor 4, gamma 2",NC_000073.7,543.8,505.6,485.4,407.1,498.2,478.7,477.6,343.6,409.6,349.1,496.7,"401
"
392.0,Sod1,"superoxide dismutase 1, soluble",NC_000082.7,5413.2,3373.8,3320.3,3540.1,4654.3,3707.9,2687.5,2385.3,2090.2,2229.5,2086.4,"2426.4
"
15780.0,Acot7,acyl-CoA thioesterase 7,NC_000070.7,428.6,511.9,268.1,403.4,444.6,378.1,452.5,443.4,523,518.4,510.3,"505.3
"
6820.0,Lta4h,leukotriene A4 hydrolase,NC_000076.7,1651.8,2073.3,1282.4,1833.9,2086.7,1762.8,2643.1,1722.8,1819.8,2984.9,2095.8,"2155.6
"
8085.0,Brd7,bromodomain containing 7,NC_000074.7,819.5,842.5,758.8,750.5,916.4,808.2,695,624.6,543.8,642.9,792.2,"773
"
110705.0,Hba-x,"hemoglobin X, alpha-like embryonic chain in Hba complex",NC_000077.7,156.8,146.8,363.3,145.3,126.4,155.2,142.9,55.6,134.8,101.4,99.4,"81.6
"
134053.0,Cox6c,cytochrome c oxidase subunit 6C,NC_000081.7,13279.1,10297.8,6043.9,9944.9,10458.1,10170.6,7348.4,7195,5648.6,6958.2,6459.7,"6875
"
359.0,Ifngr1,interferon gamma receptor 1,NC_000076.7,416.9,418.1,346.7,651,421.5,561,550.9,512.3,640.5,240,238.9,"520.8
"
111010.0,Trim27,tripartite motif-containing 27,NC_000079.7,809.3,713.9,660.6,952.5,895.3,807.3,1155.6,927.6,938.3,1107.4,850.8,"1194.7
"
9643.0,Pdlim1,PDZ and LIM domain 1 (elfin),NC_000085.7,970.8,940.1,891.4,1547.4,1192.2,1214.9,1483.6,1431.2,1263.7,1200,1062.2,"1147.6
"
3251.0,Rcan1,regulator of calcineurin 1,NC_000082.7,750.8,1393.7,1133.5,1586.5,2407.2,1538.9,1144.2,1154,1415.7,1030.1,992.4,"1183
"
83162.0,Eif4b,eukaryotic translation initiation factor 4B,NC_000081.7,1275.6,2115.1,1451.3,2306.9,2495.7,1625.8,2201.3,2434.5,2102.3,1978.5,2238.5,"2077.6
"
2658.0,Dhx16,DEAH (Asp-Glu-Ala-His) box polypeptide 16,NC_000083.7,339.4,539.7,374.8,503.8,288.4,453.5,350,448.7,387.8,346.4,298.4,"538.8
"
371.0,Pafah1b1,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",NC_000077.7,952.5,1098,939.6,907.1,724.6,885.4,614.9,680.2,651,482.3,734.5,"834.6
"
74514.0,Iqgap1,IQ motif containing GTPase activating protein 1,NC_000073.7,555.6,697.5,545.7,825.9,862.4,1169.8,512.9,1292.7,1838.1,930.1,1060.2,"1160.8
"
1038.0,Ddt,D-dopachrome tautomerase,NC_000076.7,864.9,657.4,613.4,350.6,796,579.3,597.2,410.4,412.6,364.2,452.7,"422.1
"
38054.0,Gnpda1,glucosamine-6-phosphate deaminase 1,NC_000084.7,242.8,195.5,216.2,283.7,335,258.1,480.6,440.8,633.5,343.9,392.9,"398.8
"
17145.0,Tmem119,transmembrane protein 119,NC_000071.7,8337.1,10270.5,8145.2,7149.7,4696.2,4582.2,6677.7,4564.5,2685.5,5758.5,5408.8,"3856.5
"
56489.0,Igfbp5,insulin-like growth factor binding protein 5,NC_000067.7,8337.1,10270.5,8145.2,7149.7,4696.2,4582.2,6677.7,4564.5,2685.5,5758.5,5408.8,"3856.5
"
36067.0,Fabp4,"fatty acid binding protein 4, adipocyte",NC_000069.7,317.1,375.2,638.9,521.2,748.5,253.2,620.7,209.5,250.8,319.4,343.1,"409.7
"
2205.0,Abce1,"ATP-binding cassette, sub-family E (OABP), member 1",NC_000074.7,637,676.3,502.4,1044.7,806.6,864.9,764.5,630.3,639,846.8,659.3,"703.3
"
20857.0,Anxa2,annexin A2,NC_000075.7,20220.5,23591.1,18018.7,24542.7,24400.1,26055.6,25163.1,24854.1,22803.4,23925.7,16790.5,"19112.3
"
41108.0,Nub1,negative regulator of ubiquitin-like proteins 1,NC_000071.7,774.1,686.9,702.8,761.5,602,593.1,644.4,810.1,598.6,501.1,638.6,"878.6
"
10182.0,Laptm4b,lysosomal-associated protein transmembrane 4B,NC_000081.7,1646.7,1942.9,1460.9,2141.3,1822.8,2007.5,1363.8,1205.2,802.8,1336.6,1409.7,"1672
"
21004.0,Tm9sf2,transmembrane 9 superfamily member 2,NC_000080.7,489.5,547.5,309.2,532.6,492.4,709.9,493.8,519.5,484.5,569.7,488.6,"403.2
"
145.0,Gpi1,glucose-6-phosphate isomerase 1,NC_000073.7,1693.9,1290.7,821.6,1005.7,881.3,944.2,857.8,1033.6,994.6,729,777.4,"775.7
"
2608.0,Naa10,"N(alpha)-acetyltransferase 10, NatA catalytic subunit",NC_000086.8,334.1,408.5,264.8,297,218.8,241.6,300,251.8,385.6,330.8,390.7,"335.1
"
1933.0,Pafah1b3,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 3",NC_000073.7,298.4,437.6,351.5,324.5,340.4,328.5,441.8,530.2,525.3,453.1,390.1,"498.1
"
107532.0,Snrpd1,small nuclear ribonucleoprotein D1,NC_000084.7,92.1,144.5,187.2,168,177,205.2,124.1,133.5,137.3,84.2,204.2,"140.5
"
48919.0,Impdh2,inosine monophosphate dehydrogenase 2,NC_000075.7,1384.5,1290.2,1022.1,1621.7,1339.6,1539.3,1278.9,1646.9,1305.2,1504.4,1412.2,"1751.9
"
48919.0,Impdh2-ps,"inosine monophosphate dehydrogenase 2, pseudogene","['NC_000074.7', 'NG_060450.1']",1384.5,1290.2,1022.1,1621.7,1339.6,1539.3,1278.9,1646.9,1305.2,1504.4,1412.2,"1751.9
"
1384.0,Clta,"clathrin, light polypeptide (Lca)",NC_000070.7,1439.9,1542.7,1201.8,1936.9,2003.8,1843.5,1810.6,2613.8,2148.6,1707.3,1704,"2089.1
"
79.0,Cstb,cystatin B,NC_000076.7,2707,4998.5,3754.7,4220.7,4080.8,4248.3,6068.8,6347.9,7519.4,7845.7,4915.3,"5660.2
"
8838.0,Snx17,sorting nexin 17,NC_000071.7,223.4,618.4,304.5,247.8,292.6,161.8,742.6,560.4,699.6,581.8,855.9,"467.3
"
68164.0,Anxa4,annexin A4,NC_000072.7,1034.4,1620,1000.9,1701,1123.8,1248.5,1575.5,1303.2,1264.4,1254.3,1509.3,"1420
"
40879.0,Cdip1,cell death inducing Trp53 target 1,NC_000082.7,246.8,110.7,330.6,198.1,74.9,119.9,117,64.4,47.2,34.3,181.7,"18
"
86889.0,Psme2,"proteasome (prosome, macropain) activator subunit 2 (PA28 beta)",NC_000080.7,837.2,985,1016,1005.5,934,1072.4,1107.1,925.6,987.1,1124.5,1068.4,"965.2
"
8667.0,Ghitm,growth hormone inducible transmembrane protein,NC_000080.7,2557.1,1851.7,1830.5,1931.6,2008.4,1634.2,1666.7,2197.2,2030.3,2034,1933,"2056.2
"
68050.0,Tnnt2,"troponin T2, cardiac",NC_000067.7,97.5,174.2,217,136.1,228.2,191.2,261.9,220.5,312.2,262.9,340.5,"100.7
"
31228.0,Pigq,"phosphatidylinositol glycan anchor biosynthesis, class Q",NC_000083.7,667.9,1025.2,298.6,738.6,423.2,474.2,828.8,617.5,493.2,745.8,596.6,"471.5
"
20744.0,Ptp4a2,protein tyrosine phosphatase 4a2,NC_000070.7,2377.9,2374.9,1177.3,2213.1,2131.2,2180.3,2089.7,1701,1603.1,1296.6,1816.2,"1716.7
"
2930.0,Selenbp1,selenium binding protein 1,NC_000069.7,644.6,184.2,276.3,408.3,617.6,489.7,544.6,506.9,404,217.6,209.3,"521.6
"
31219.0,Gyg,glycogenin,NC_000069.7,644.2,454.2,757.1,457.1,604,445.5,522.1,308,303.9,221.4,418.6,"359.2
"
1266.0,Atf4,activating transcription factor 4,NC_000081.7,4639.4,3602.4,3516.4,4016.6,3734.5,3262.6,3898.4,3370.2,3482.3,3179.8,2387.4,"2427.6
"
20511.0,Itgb5,integrin beta 5,NC_000082.7,1790.8,1512.2,1309.7,1053.3,791.7,1080.8,1197.1,1226.1,1252.4,1290.9,1318,"1408.7
"
37921.0,Dync1i2,dynein cytoplasmic 1 intermediate chain 2,NC_000068.8,257.8,346.2,197.6,373,394.2,280.4,193.3,314.8,353.1,303.3,342.1,"302.7
"
134309.0,Tpm2,"tropomyosin 2, beta",NC_000070.7,12664.2,8495.5,10304.8,8594.1,9330.2,7086,8933.5,6549.5,4211.4,5708.6,7824.7,"8342.7
"
7904.0,Prnp,prion protein,NC_000068.8,10841.8,11974.9,8660.9,14264.5,16560.6,17672.5,11533,10111.7,6797.9,9384.3,9165.5,"9891.7
"
7893.0,Pld3,"phospholipase D family, member 3",NC_000073.7,983,1342.1,1140.8,1097.5,783.5,704.7,1605.4,1491.3,1591.1,2000.3,1928.8,"1759.7
"
4681.0,Sptlc1,"serine palmitoyltransferase, long chain base subunit 1",NC_000079.7,884.3,1043.6,1179.5,1058.2,1149.1,1187.9,1135.8,927.8,1003.2,1083.2,993.5,"1170.8
"
1327.0,Capns1,"calpain, small subunit 1",NC_000073.7,5200.9,3692.2,4124.3,4412.9,3649.1,3211.8,4851.6,5330,4739.9,4374.5,3298.7,"3793.5
"
121490.0,Lyz2,lysozyme 2,NC_000076.7,2563.2,3521.3,2251.9,4439.7,1927.2,2367.2,6608.2,7816.1,8056.8,4502.1,3722.6,"5193.6
"
806.0,Rrm1,ribonucleotide reductase M1,NC_000073.7,30.9,291.2,123,118,239.6,193.3,396.6,409.5,471.3,473.2,653.7,"491.5
"
7720.0,Fkbp8,FK506 binding protein 8,NC_000074.7,1989.2,1433.6,1181.8,1255.7,823,1208.1,1298.1,2001.3,2177.8,2189.2,1971.8,"1721.5
"
3916.0,Mb,myoglobin,NC_000081.7,10101.9,8880.9,1901,2693.9,2139.9,2114.1,1897.3,2458.6,1235.4,2410.1,3710.1,"3469.4
"
1369.0,Cenpa,centromere protein A,NC_000071.7,265,169.8,327.4,144.8,247.8,295.9,305,266.2,319.7,344,319.7,"280.9
"
55557.0,Slc25a5,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5",NC_000086.8,751.5,897.5,1180.3,906.5,882.7,983.1,895.2,1094.7,1236,1389.1,984.8,"1461.1
"
2204.0,Rnh1,ribonuclease/angiogenin inhibitor 1,NC_000073.7,2078.4,2349.3,2113.8,2944.8,2234.4,2815.2,2772.2,3770.4,3003.7,2927.4,2254.1,"3125.1
"
1865.0,Ndufc1,NADH:ubiquinone oxidoreductase subunit C1,NC_000069.7,5161.5,3563.8,2509.1,2787.1,2815.1,3655.4,2125.5,2229.4,1646.9,1898.3,2186.5,"2285.2
"
658.0,Gstm5,"glutathione S-transferase, mu 5",NC_000069.7,527.8,631.9,705.1,711,917,590,770.9,601.3,458.4,415.3,571.6,"612.9
"
99712.0,Prkag1,"protein kinase, AMP-activated, gamma 1 non-catalytic subunit",NC_000081.7,411.1,268.5,222.2,269,273.1,286.5,355.7,535.3,399.7,271.3,421.8,"447.8
"
9904.0,Mtarc2,mitochondrial amidoxime reducing component 2,NC_000067.7,1882.5,1577.4,1217.3,2029,2594.2,2627.8,2081.4,1874.6,1724.9,1187.6,1729.7,"1764.6
"
137324.0,Rdh7,retinol dehydrogenase 7,NC_000076.7,182.1,151.5,387,222.8,80.3,76.8,90,153.8,63.6,223.8,168.6,"56.5
"
90897.0,Sar1a,secretion associated Ras related GTPase 1A,NC_000076.7,5071.7,3638.6,4498.5,3432.3,3889.8,3568.2,3568.7,2985.8,3155.8,3710.5,3539.7,"3172.5
"
3021.0,Eif4ebp1,eukaryotic translation initiation factor 4E binding protein 1,NC_000074.7,560.1,470.7,414.7,558.5,795.5,620.5,654.1,516.2,497.6,386,448.4,"391.3
"
110821.0,Klra5,"killer cell lectin-like receptor, subfamily A, member 5",NC_000072.7,118.2,78,88.9,87.5,115.8,16.8,122.5,89.7,96,127.8,61.7,"58.1
"
110821.0,Klra6,"killer cell lectin-like receptor, subfamily A, member 6",NC_000072.7,77.1,109.2,210.6,71.2,70.4,65,92.9,109.1,43.1,90,52.6,"27.2
"
2056.0,Prkcsh,protein kinase C substrate 80K-H,NC_000075.7,1410.7,1284,1328.3,1202.3,1240.8,1458,1379.9,1689.6,1737.7,1569.8,1698.4,"1440.8
"
38146.0,Krt1,keratin 1,NC_000081.7,3652.9,5216.6,6973.5,4177.4,2782.7,2874.8,6859.9,7599,7937.2,23167.6,19189.2,"28164.2
"
37714.0,Rps2,ribosomal protein S2,NC_000083.7,25444.1,22789.6,17174.3,20097.5,22037.5,21236.3,21638.7,26949.8,20482.1,30521.7,24489,"25521.2
"
22444.0,Gabrg3,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3",NC_000073.7,148.9,97.6,180.1,84.4,141.2,103.3,42.2,148.1,119.6,140.5,225.5,"105.6
"
137330.0,Rplp1,"ribosomal protein, large, P1",NC_000075.7,32787.2,37951.5,29633.7,35481.8,41955.2,39435.7,37884,35413.2,27998,42654.4,38788.4,"38537.9
"
380.0,Pde6a,"phosphodiesterase 6A, cGMP-specific, rod, alpha",NC_000084.7,179.2,148.8,267.7,90.3,145.4,158.9,118.1,173.6,72,110.8,186.2,"182.6
"
3638.0,Nr5a1,"nuclear receptor subfamily 5, group A, member 1",NC_000068.8,164.6,38.4,377.8,58.4,158.5,156.9,117,34,117.3,108.6,177.7,"138.9
"
813.0,Shbg,sex hormone binding globulin,NC_000077.7,145.9,131,861.5,206.2,188.3,290.7,216.5,263.1,156.3,301.7,329.2,"304
"
82485.0,Sfmbt2,Scm-like with four mbt domains 2,NC_000068.8,116.9,48,66.1,58.1,21.8,38.6,16.2,49.1,28.8,55.7,32.3,"2.3
"
5168.0,Vcp,valosin containing protein,NC_000070.7,2373.8,2519.1,2471.6,2648.1,2627.3,2748.7,1998.8,2699.7,2620.6,2894.9,2898.3,"2784.8
"
68543.0,Rpl10a,ribosomal protein L10A,NC_000083.7,6826.4,8603.6,5584.4,8234.1,7982.4,8610,8100.1,9552.4,8473.9,9245.9,10644.8,"12696.7
"
135689.0,Zfp617,zinc finger protein 617,NC_000074.7,129.6,95,208.3,158.6,180.4,116.4,86.1,144.6,138.2,102.5,134.2,"131.1
"
1165.0,Has1,hyaluronan synthase 1,NC_000083.7,185.6,40.3,132.9,331,727.1,202.8,232.2,169.8,720.9,114.4,134.5,"67.6
"
137217.0,Ptma,prothymosin alpha,NC_000067.7,3524.8,5988.9,2610.3,4286.3,4031,4382.1,4045.7,4283.1,4615.5,4585.5,5598.5,"5255
"
37638.0,Pabpc1,"poly(A) binding protein, cytoplasmic 1",NC_000081.7,3175.8,3579,2005.3,4621.5,4823.3,4863.1,5755.1,6643.8,6990.3,7707.5,6458.9,"7001.1
"
768.0,Rpl28,ribosomal protein L28,NC_000073.7,15979.9,18082.9,15140,17600.2,17540.8,17304.3,17494.4,19411.3,16853.3,19855.3,18123.5,"19717.3
"
131872.0,Gm10051,predicted pseudogene 10051,"['NC_000071.7', 'NG_068942.1']",15979.9,18082.9,15140,17600.2,17540.8,17304.3,17494.4,19411.3,16853.3,19855.3,18123.5,"19717.3
"
134984.0,Gm14438,predicted gene 14438,NC_000068.8,13271.6,16451.8,11689.1,19277,17221.1,16438.8,17729.1,18445.8,11855.8,19230.3,15055.1,"18927.8
"
133143.0,Rps8,ribosomal protein S8,NC_000070.7,13271.6,16451.8,11689.1,19277,17221.1,16438.8,17729.1,18445.8,11855.8,19230.3,15055.1,"18927.8
"
2081.0,Psma2,proteasome subunit alpha 2,NC_000079.7,2060.2,2427.6,2360.4,2444.6,3352.3,2984.6,2538.4,2657.6,2376.6,2877.4,2530.2,"2679.4
"
747.0,Rpl3,ribosomal protein L3,NC_000081.7,8728.4,13543,7512.8,10749.4,12986.5,10954.4,10791.7,10120.1,10669.3,14241.6,12293.4,"13086.3
"
45426.0,Ino80c,INO80 complex subunit C,NC_000084.7,103.8,187.1,240.1,100.4,71.5,159.4,146.9,143.6,155.1,133.3,112.3,"153.4
"
13048.0,Zbtb37,zinc finger and BTB domain containing 37,NC_000067.7,205.1,120.6,280,142.6,167.8,129.9,166,110.8,90.1,74,133.5,"131.1
"
865.0,Adam10,a disintegrin and metallopeptidase domain 10,NC_000075.7,137.5,148.9,204.2,114.6,84.5,126.1,188.5,209.9,309.4,309.6,291.5,"161
"
2985.0,Atp5a1,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1",NC_000084.7,13747.8,10316.8,7056.1,8410.8,9828.8,8923.9,7738.5,6985.4,5436.6,6455.7,7264.5,"7375.5
"
20455.0,Elane,"elastase, neutrophil expressed",NC_000076.7,189.2,256,627,362.4,286.5,317.9,128.9,378.1,258.6,333.2,339.6,"335.2
"
68150.0,Rps28,ribosomal protein S28,NC_000083.7,20737.9,20732.4,18886.9,23638.6,26786,28081.4,23730.8,23429.9,19150.2,23747.2,23667.2,"23817.3
"
4408.0,Mrc2,"mannose receptor, C type 2",NC_000077.7,127.1,34.7,152.1,314.3,247,141,81.7,305,402.8,474.3,429.3,"260.6
"
22761.0,Dsc1,desmocollin 1,NC_000084.7,153.9,349.4,292.2,358.7,394.8,114.6,239.4,393.7,306.9,763,513.9,"606.3
"
32038.0,Blnk,B cell linker,NC_000085.7,515,768.6,924.6,692.5,929.7,1023.6,962.5,835.8,644.8,715.8,664.6,"782.6
"
10161.0,Synj2bp,synaptojanin 2 binding protein,NC_000078.7,47.1,283.5,208.6,93.8,104.8,164.4,125,144.1,129.9,127.1,119.5,"219.8
"
133576.0,Rps4x,"ribosomal protein S4, X-linked",NC_000086.8,15397.5,19996.1,13536.8,23259.5,24914.8,24079.1,22400.6,19020.2,17427.1,22765.3,23278.6,"25663.5
"
20558.0,Myl4,"myosin, light polypeptide 4",NC_000077.7,338.9,592,453.2,356.3,196.5,409.8,508.5,442.3,867,724.5,656.5,"616.6
"
21063.0,Fez1,fasciculation and elongation protein zeta 1 (zygin I),NC_000075.7,402.2,220,358.1,214,129.3,242.1,427.3,209.2,251.7,240.9,311.3,"271.1
"
82078.0,Strn3,"striatin, calmodulin binding protein 3",NC_000078.7,1062.8,1352.8,672.2,1129.5,1175,1141.8,825,565.2,558.9,828.8,934.2,"822
"
862.0,Actn3,actinin alpha 3,NC_000085.7,33198.3,17403.6,17646.4,16858.3,15382.8,13240.2,12789.7,8241.6,3861.1,4544.7,8941.4,"8198.7
"
138296.0,Gbp7,guanylate binding protein 7,NC_000069.7,381.6,398.1,506,2072.5,633.1,387,1013,657.3,701.1,359,593.4,"413.9
"
3822.0,Defb1,defensin beta 1,NC_000074.7,317.3,628.7,725.6,714.5,970.7,953.7,635.5,458.8,486.7,720.2,515,"666.2
"
116462.0,Akr1b8,"aldo-keto reductase family 1, member B8",NC_000072.7,414.5,787.7,951.8,683.4,897.7,674,1878.4,1855.3,2436.8,1551.9,888.6,"752.3
"
74441.0,Nek2,NIMA (never in mitosis gene a)-related expressed kinase 2,NC_000067.7,202.7,96.6,185.6,312.7,174.6,271.7,295.6,291.5,232.3,332.9,343.2,"236.2
"
32647.0,Mrpl45,mitochondrial ribosomal protein L45,NC_000077.7,576.2,610,544.3,431.7,508.5,420.2,395,433.3,501,440.9,403.1,"347.4
"
